Categories,Commits,Events,Proportion,Coommit_proo,LOC,Density,Accept_Rate,Density_Backup,Gender
Cat-2,641,Juno-14,5.16,3.563,554424,165.3047023,0.341803,886.7136,female
Cat-2,500,Juno-14,4.38,2.78,427169,115.3555441,0.35772,1238.561143,neutral
Cat-2,495,Juno-14,4.35,2.752,183409,260.8158863,0.28421,669.9215832,male
Cat-2,438,Juno-14,4.03,2.435,182027,310.0801647,0.10925,477.3856854,neutral
Cat-2,409,Juno-14,3.87,2.274,155035,230.8088267,0.3412,633.7683621,neutral
Cat-2,334,Juno-14,3.45,1.857,147356,278.6270594,0.3781,563.1011594,female
Cat-2,260,Juno-14,2.62,1.445,111787,301.312413,0.3291,627.223949,female
Cat-2,240,Juno-14,3.04,1.334,98705,161.7477862,0.549,175.9214458,neutral
Cat-2,234,Juno-14,2.93,1.301,92195,171.6409731,0.3251,241.1610626,neutral
Cat-2,226,Juno-14,2.9,1.256,86073,42.96735318,0.343,416.6198465,female
Cat-2,225,Juno-14,2.85,1.251,51673,21.6336312,0.3997,668.9754386,neutral
Cat-2,219,Juno-14,2.85,1.217,50281,109.0136244,0.1351,219.1841016,male
Cat-2,219,Juno-14,2.81,1.217,48836,150.6938203,0.342,904.9348537,neutral
Cat-2,217,Juno-14,2.81,1.206,48112,24.73138287,0.3592,402.3711462,neutral
Cat-2,217,Juno-14,2.8,1.206,45439,88.71179476,0.445,183.3085714,neutral
Cat-2,198,Juno-14,2.8,1.101,42482,119.94426,0.371,314.2939286,neutral
Cat-2,186,Juno-14,2.7,1.034,40671,293.6366448,0.2515,104.9221856,female
Cat-2,184,Juno-14,2.63,1.023,37191,25.4405475,0.2321,101.2600846,neutral
Cat-2,177,Juno-14,2.58,0.984,32569,81.33720713,0.576,95.21418103,male
Cat-2,176,Juno-14,2.57,0.978,31296,170.3285673,0.1529,473.6507559,male
Cat-2,172,Juno-14,2.55,0.956,30188,101.6368786,0.5885,926.7592157,male
Cat-2,171,Juno-14,2.55,0.951,30078,28.05163579,0.5389,125.5661135,male
Cat-2,166,Juno-14,2.52,0.923,29750,229.8977459,0.2603,657.847947,male
Cat-2,161,Juno-14,2.49,0.895,29002,156.9623769,0.4697,834.4615179,male
Cat-2,156,Juno-14,2.46,0.867,28838,89.20453154,0.4749,742.9290745,male
Cat-2,155,Juno-14,2.46,0.862,28439,172.1421023,0.1581,485.3976923,male
Cat-2,154,Juno-14,2.45,0.856,26141,302.7723231,0.4208,498.7106123,male
Cat-2,154,Juno-14,2.45,0.856,26116,38.42442235,0.4165,266.1404082,male
Cat-2,152,Juno-14,2.44,0.845,25577,97.56171829,0.5409,372.3572665,male
Cat-2,152,Juno-14,2.44,0.845,24829,251.1276715,0.2385,38.69056948,male
Cat-2,152,Juno-14,2.44,0.845,24801,65.07881407,0.2703,761.0190888,neutral
Cat-2,150,Juno-14,2.43,0.834,23935,216.823446,0.4864,685.6583066,neutral
Cat-2,150,Juno-14,2.43,0.834,23662,22.2466392,0.3181,110.0858581,neutral
Cat-2,146,Juno-14,2.41,0.812,22710,133.6496671,0.4234,133.7391686,male
Cat-2,142,Juno-14,2.38,0.789,17701,97.53320661,0.2966,271.7848951,male
Cat-2,141,Juno-14,2.38,0.784,17467,283.8532864,0.5801,824.1287383,male
Cat-2,140,Juno-14,2.37,0.778,16839,102.9793847,0.4246,528.5061358,male
Cat-2,140,Juno-14,2.37,0.778,16342,274.4577078,0.3695,580.3166276,neutral
Cat-2,134,Juno-14,2.34,0.745,16028,264.5614263,0.6309,752.7505938,neutral
Cat-2,132,Juno-14,2.33,0.734,15782,197.2211809,0.2935,617.3278282,neutral
Cat-2,132,Juno-14,2.33,0.734,15712,186.2359855,0.1779,586.5177566,male
Cat-2,128,Juno-14,2.31,0.712,15637,212.3686561,0.3361,923.1709879,male
Cat-2,126,Juno-14,2.3,0.7,14388,84.54749142,0.4783,444.7699758,male
Cat-2,124,Juno-14,2.28,0.689,14273,132.8202856,0.3677,105.1007299,neutral
Cat-2,119,Juno-14,2.26,0.662,13795,28.24733194,0.1996,227.5727586,neutral
Cat-2,119,Juno-14,2.26,0.662,13726,171.6675701,0.4155,60.14216749,male
Cat-2,116,Juno-14,2.24,0.645,13356,242.4417331,0.5139,462.1587097,neutral
Cat-2,116,Juno-14,2.24,0.645,12715,166.4056319,0.4568,398.872407,neutral
Cat-2,113,Juno-14,2.22,0.628,12610,75.35107434,0.538,50.0445,male
Cat-2,111,Juno-14,2.21,0.617,12576,35.64922378,0.5812,742.1689447,male
Cat-2,108,Juno-14,2.2,0.6,12519,235.272195,0.3803,243.6033418,male
Cat-2,107,Juno-14,2.19,0.595,12492,62.73534281,0.2174,118.331269,male
Cat-2,105,Juno-14,2.18,0.584,12246,67.42813371,0.4428,206.6390816,male
Cat-2,104,Juno-14,2.17,0.578,12146,76.83112732,0.3961,317.8532992,male
Cat-2,104,Juno-14,2.17,0.578,11196,129.9887792,0.2575,718.9959591,male
Cat-2,103,Juno-14,2.17,0.573,11163,184.8304818,0.3406,219.4998461,female
Cat-2,101,Juno-14,2.16,0.561,10992,218.6758979,0.2722,418.3589691,male
Cat-2,101,Juno-14,2.16,0.561,10906,49.19745386,0.3627,427.3190722,male
Cat-2,100,Juno-14,2.15,0.556,10888,309.1928112,0.3511,154.0897674,female
Cat-2,97,Juno-14,2.13,0.539,10792,293.0104133,0.3104,575.1225,female
Cat-2,94,Juno-14,2.12,0.523,10713,41.62936404,0.2928,583.4234646,male
Cat-2,1417,KIlo-15,7.25,6.027,176250,259.7588905,0.31803,355.5661268,male
Cat-2,646,KIlo-15,3.97,2.748,127965,80.3871794,0.28272,900.0924116,male
Cat-2,522,KIlo-15,3.44,2.22,123267,197.3093245,0.28421,704.0790111,male
Cat-2,384,KIlo-15,2.85,1.633,93653,80.19806203,0.10925,270.7242921,male
Cat-2,381,KIlo-15,2.84,1.62,92563,72.95332394,0.3412,779.5894311,male
Cat-2,347,KIlo-15,2.7,1.476,82988,51.17679284,0.2781,767.6608202,female
Cat-2,339,KIlo-15,2.66,1.442,81685,218.8175336,0.3291,759.8653994,female
Cat-2,324,KIlo-15,2.6,1.378,63413,248.785155,0.349,592.0144026,female
Cat-2,312,KIlo-15,2.55,1.327,61106,251.6097911,0.3251,914.6449082,male
Cat-2,291,KIlo-15,2.46,1.238,59299,24.57318989,0.45,201.82391,male
Cat-2,277,KIlo-15,2.4,1.178,57031,33.7483449,0.3997,410.3971277,male
Cat-2,270,KIlo-15,2.37,1.148,53934,55.404108,0.1351,479.3050987,male
Cat-2,263,KIlo-15,2.34,1.119,52098,297.7481115,0.342,51.62661819,male
Cat-2,251,KIlo-15,2.29,1.068,50458,287.2277598,0.3592,360.0147212,neutral
Cat-2,238,KIlo-15,2.23,1.012,47407,320.6597302,0.445,904.4681143,male
Cat-2,228,KIlo-15,2.19,0.97,43905,56.65562764,0.371,710.6330097,male
Cat-2,208,KIlo-15,2.11,0.885,42023,85.25775202,0.2515,621.7192727,neutral
Cat-2,194,KIlo-15,2.05,0.825,40138,57.28247072,0.2321,419.3715592,neutral
Cat-2,182,KIlo-15,1.99,0.774,38400,274.5090594,0.276,311.6767164,female
Cat-2,182,KIlo-15,1.99,0.774,38395,154.8654577,0.1529,327.8747975,male
Cat-2,181,KIlo-15,1.99,0.77,37858,230.2678681,0.5885,543.3438462,neutral
Cat-2,180,KIlo-15,1.99,0.766,30970,277.19091,0.5389,57.06423983,neutral
Cat-2,177,KIlo-15,1.97,0.753,29761,34.91609797,0.2603,179.8048707,neutral
Cat-2,176,KIlo-15,1.97,0.749,27800,307.2677317,0.4697,153.5116199,neutral
Cat-2,175,KIlo-15,1.96,0.744,26937,244.7647107,0.3249,625.162987,neutral
Cat-2,175,KIlo-15,1.96,0.744,26061,276.8053608,0.1581,861.5216883,neutral
Cat-2,175,KIlo-15,1.96,0.744,25970,20.898216,0.4208,282.0662338,neutral
Cat-2,174,KIlo-15,1.96,0.74,25935,202.2695224,0.4165,858.9787419,male
Cat-2,169,KIlo-15,1.94,0.719,23945,110.8061627,0.5409,125.1856579,male
Cat-2,168,KIlo-15,1.94,0.715,23039,103.4035682,0.2385,412.4923516,male
Cat-2,160,KIlo-15,1.9,0.681,22252,16.7319405,0.2703,126.5339597,male
Cat-2,156,KIlo-15,1.88,0.663,22204,205.42086,0.4864,230.653544,male
Cat-2,154,KIlo-15,1.88,0.655,21661,82.88628664,0.3181,297.0820408,male
Cat-2,153,KIlo-15,1.87,0.651,21289,103.4913494,0.4234,516.1945909,male
Cat-2,151,KIlo-15,1.86,0.642,21005,298.6132947,0.2966,688.5669863,male
Cat-2,149,KIlo-15,1.85,0.634,19414,265.6551166,0.2626,363.5991743,male
Cat-2,149,KIlo-15,1.85,0.634,19043,29.39340684,0.4246,318.6260092,male
Cat-2,149,KIlo-15,1.85,0.634,18536,102.5333734,0.3695,320.9366973,male
Cat-2,144,KIlo-15,1.83,0.612,18480,56.6649,0.4059,81.08603248,male
Cat-2,141,KIlo-15,1.82,0.6,18369,75.22869829,0.2935,345.3480841,male
Cat-2,138,KIlo-15,1.81,0.587,18182,127.5977035,0.1779,790.4782588,male
Cat-2,138,KIlo-15,1.81,0.587,17815,77.68258044,0.3361,479.2828235,neutral
Cat-2,136,KIlo-15,1.8,0.578,17601,69.8667922,0.4783,690.7374468,neutral
Cat-2,135,KIlo-15,1.79,0.574,17564,281.933136,0.3677,220.584455,neutral
Cat-2,135,KIlo-15,1.79,0.574,17557,254.369268,0.1996,402.5614692,neutral
Cat-2,134,KIlo-15,1.79,0.57,17291,98.0380921,0.4155,487.4305938,neutral
Cat-2,134,KIlo-15,1.79,0.57,17233,143.1199598,0.5139,291.2057957,neutral
Cat-2,132,KIlo-15,1.78,0.561,16847,96.09728317,0.4568,618.1453461,neutral
Cat-2,132,KIlo-15,1.78,0.561,16244,125.0250709,0.538,879.2463007,neutral
Cat-2,131,KIlo-15,1.78,0.557,16184,270.3709264,0.5812,731.2822966,neutral
Cat-2,122,KIlo-15,1.74,0.519,16123,294.237692,0.3803,824.1561858,neutral
Cat-2,122,KIlo-15,1.74,0.519,15782,186.6878351,0.2174,782.9661125,neutral
Cat-2,116,KIlo-15,1.71,0.493,15772,247.4243317,0.3281,622.7178164,male
Cat-2,115,KIlo-15,1.71,0.489,15657,86.44750592,0.3961,422.349403,male
Cat-2,115,KIlo-15,1.71,0.489,15475,96.0874826,0.2575,188.6279104,male
Cat-2,114,KIlo-15,1.71,0.485,14841,187.6634574,0.6406,364.7661845,male
Cat-2,113,KIlo-15,1.7,0.481,14555,60.13074424,0.2722,222.81975,male
Cat-2,112,KIlo-15,1.7,0.476,14491,95.54765303,0.3627,783.5129323,male
Cat-2,112,KIlo-15,1.7,0.476,14427,200.4446588,0.5711,888.7840602,male
Cat-2,111,KIlo-15,1.69,0.472,14297,136.8645908,0.3854,681.2072864,neutral
Cat-2,109,KIlo-15,1.68,0.464,14261,210.5555169,0.2928,117.835,male
Cat-2,528,Liberty-15,4.72,3.055,455682,258.241911,0.31803,517.1857178,female
Cat-2,425,Liberty-15,4.12,2.459,293254,202.4410117,0.35772,382.4812921,male
Cat-2,406,Liberty-15,4.01,2.349,241618,74.88967123,0.28421,712.9566234,male
Cat-2,404,Liberty-15,4,2.337,126656,66.95670654,0.10925,932.4953401,male
Cat-2,378,Liberty-15,3.85,2.187,89545,313.8524358,0.3412,687.2711278,male
Cat-2,367,Liberty-15,3.78,2.123,74626,57.44011782,0.3306,641.2954128,male
Cat-2,310,Liberty-15,3.45,1.794,70767,247.7037955,0.3291,836.0843216,female
Cat-2,302,Liberty-15,3.41,1.747,57862,22.16121021,0.249,79.51079795,male
Cat-2,270,Liberty-15,3.22,1.562,55829,52.892298,0.3251,246.6374865,male
Cat-2,262,Liberty-15,3.18,1.516,50197,75.40501671,0.3,475.297377,male
Cat-2,255,Liberty-15,3.14,1.475,49561,276.9135692,0.3597,465.5998893,female
Cat-2,252,Liberty-15,3.12,1.458,44701,180.0188164,0.1351,907.0577366,male
Cat-2,247,Liberty-15,3.09,1.429,36283,145.1727758,0.342,859.735618,male
Cat-2,247,Liberty-15,3.09,1.429,35596,315.4319183,0.3592,887.9440449,male
Cat-2,245,Liberty-15,3.08,1.418,35329,152.571708,0.37,829.9451504,male
Cat-2,228,Liberty-15,2.98,1.319,32137,227.5976297,0.296,360.3799223,male
Cat-2,219,Liberty-15,2.93,1.267,31186,48.5106559,0.2515,487.3524901,male
Cat-2,213,Liberty-15,2.89,1.232,30383,275.2780131,0.2321,500.89788,male
Cat-2,203,Liberty-15,2.84,1.175,30216,98.27818048,0.276,633.0364898,female
Cat-2,180,Liberty-15,2.7,1.041,28747,307.970721,0.1529,415.127409,male
Cat-2,179,Liberty-15,2.7,1.036,26170,41.78643688,0.3885,119.6799142,female
Cat-2,178,Liberty-15,2.69,1.03,25736,222.745316,0.3389,249.4978064,female
Cat-2,171,Liberty-15,2.65,0.989,24488,135.6153726,0.2603,819.0691703,male
Cat-2,168,Liberty-15,2.63,0.972,24222,225.2331708,0.4697,495.0403516,male
Cat-2,166,Liberty-15,2.62,0.96,24152,89.9883065,0.4749,58.56357616,male
Cat-2,165,Liberty-15,2.62,0.955,22915,261.3325583,0.1581,604.5765929,male
Cat-2,153,Liberty-15,2.55,0.885,22302,201.1861482,0.4208,144.369,male
Cat-2,151,Liberty-15,2.53,0.874,22284,212.5405812,0.4165,181.8526027,male
Cat-2,150,Liberty-15,2.53,0.868,22062,159.5880792,0.5409,372.5868192,male
Cat-2,150,Liberty-15,2.53,0.868,20600,140.68296,0.2385,362.6246224,male
Cat-2,150,Liberty-15,2.53,0.868,19914,228.4921224,0.2703,307.2620595,male
Cat-2,146,Liberty-15,2.51,0.845,19220,235.3337014,0.4864,230.2083603,male
Cat-2,146,Liberty-15,2.51,0.845,19095,260.6654526,0.3181,530.7563972,male
Cat-2,145,Liberty-15,2.5,0.839,18753,239.3041393,0.4234,358.1970833,male
Cat-2,144,Liberty-15,2.49,0.833,18640,316.9827,0.2966,905.3728538,neutral
Cat-2,139,Liberty-15,2.46,0.804,18468,156.4606412,0.5801,860.9560563,neutral
Cat-2,138,Liberty-15,2.46,0.798,18400,240.1056,0.4246,226.4505882,neutral
Cat-2,136,Liberty-15,2.45,0.787,16737,285.3837146,0.3695,237.6697872,neutral
Cat-2,135,Liberty-15,2.44,0.781,16431,316.644444,0.6309,614.1211848,neutral
Cat-2,134,Liberty-15,2.44,0.775,16366,149.1009555,0.2935,459.1351069,neutral
Cat-2,132,Liberty-15,2.42,0.764,15276,49.5363109,0.1779,537.1904535,neutral
Cat-2,130,Liberty-15,2.41,0.752,15000,92.74292307,0.3361,917.0930935,neutral
Cat-2,127,Liberty-15,2.4,0.735,14761,269.1114278,0.4783,201.9117391,neutral
Cat-2,119,Liberty-15,2.35,0.689,14590,292.2539445,0.3677,427.3652217,neutral
Cat-2,116,Liberty-15,2.33,0.671,14515,41.80435602,0.1996,89.89637717,neutral
Cat-2,115,Liberty-15,2.33,0.665,14447,76.90448504,0.4155,428.4676119,neutral
Cat-2,115,Liberty-15,2.33,0.665,14204,79.94406052,0.5139,294.258806,neutral
Cat-2,114,Liberty-15,2.32,0.66,13998,50.78481157,0.4568,646.6277805,neutral
Cat-2,112,Liberty-15,2.31,0.648,13957,23.92950697,0.538,180.9920301,neutral
Cat-2,112,Liberty-15,2.31,0.648,13720,140.34735,0.2062,136.4251128,neutral
Cat-2,111,Liberty-15,2.3,0.642,13603,26.0315173,0.3803,680.7134171,neutral
Cat-2,109,Liberty-15,2.29,0.631,13372,191.4067751,0.2174,367.9909091,neutral
Cat-2,109,Liberty-15,2.29,0.631,13261,174.4494325,0.4428,64.64045455,neutral
Cat-2,106,Liberty-15,2.27,0.613,13162,25.78918755,0.3961,789.8784733,male
Cat-2,104,Liberty-15,2.26,0.602,12976,207.1582061,0.2575,535.3153964,male
Cat-2,103,Liberty-15,2.26,0.596,12686,213.9784392,0.4063,498.8427692,male
Cat-2,102,Liberty-15,2.25,0.59,12353,47.57925705,0.2722,477.2896658,neutral
Cat-2,101,Liberty-15,2.24,0.584,12216,282.4723746,0.3627,568.3268041,neutral
Cat-2,100,Liberty-15,2.24,0.579,11554,205.1885196,0.5711,659.2995349,neutral
Cat-2,100,Liberty-15,2.24,0.579,11417,209.2001958,0.4604,85.93581395,neutral
Cat-2,99,Liberty-15,2.23,0.573,11308,63.25128,0.2928,86.26476685,neutral
Cat-2,649,Mitaka-16,5.08,3.526,1586302,160.1543998,0.31803,549.7396153,neutral
Cat-2,639,Mitaka-16,5.03,3.471,1552610,298.8952479,0.35772,478.6351619,neutral
Cat-2,469,Mitaka-16,4.11,2.548,235601,74.90348176,0.28421,600.5259524,neutral
Cat-2,383,Mitaka-16,3.64,2.081,162861,40.83652152,0.10925,120.6969851,neutral
Cat-2,363,Mitaka-16,3.53,1.972,156956,51.48534943,0.3412,650.9093538,neutral
Cat-2,357,Mitaka-16,3.5,1.939,140870,295.6943344,0.3306,796.771118,neutral
Cat-2,323,Mitaka-16,3.31,1.755,109994,182.1439627,0.34291,599.8526557,female
Cat-2,286,Mitaka-16,3.11,1.554,91150,226.2898132,0.249,681.9841885,neutral
Cat-2,268,Mitaka-16,3.02,1.456,74441,29.37543784,0.3251,271.8246486,neutral
Cat-2,252,Mitaka-16,2.93,1.369,72708,267.2516313,0.2625,913.7107236,neutral
Cat-2,252,Mitaka-16,2.93,1.369,58682,246.0251187,0.3997,796.5267161,neutral
Cat-2,250,Mitaka-16,2.92,1.358,50570,199.5865272,0.1351,246.8668156,neutral
Cat-2,230,Mitaka-16,2.81,1.249,49954,228.1135476,0.342,657.4129207,neutral
Cat-2,227,Mitaka-16,2.79,1.233,36928,36.86955384,0.3592,239.5029572,neutral
Cat-2,222,Mitaka-16,2.77,1.206,33081,222.312651,0.37,136.9467584,neutral
Cat-2,219,Mitaka-16,2.75,1.19,32315,304.6205465,0.296,581.5341107,neutral
Cat-2,211,Mitaka-16,2.71,1.146,30492,79.60974825,0.2515,436.5484337,male
Cat-2,205,Mitaka-16,2.67,1.114,30298,103.5565586,0.2321,570.5539024,male
Cat-2,202,Mitaka-16,2.66,1.097,29135,60.80553712,0.34546,848.4850307,female
Cat-2,199,Mitaka-16,2.64,1.081,27753,241.6264815,0.1529,820.6907407,male
Cat-2,195,Mitaka-16,2.62,1.059,26369,54.46076954,0.2345,418.6945643,female
Cat-2,187,Mitaka-16,2.57,1.016,24206,61.09827402,0.2389,648.4708861,male
Cat-2,181,Mitaka-16,2.54,0.983,24083,191.5474366,0.2603,718.9457692,male
Cat-2,173,Mitaka-16,2.5,0.94,23862,161.380286,0.4697,375.0738261,male
Cat-2,168,Mitaka-16,2.47,0.913,23316,122.5808871,0.134749,89.32193406,female
Cat-2,163,Mitaka-16,2.44,0.885,23309,259.32042,0.1581,527.2036,neutral
Cat-2,161,Mitaka-16,2.43,0.875,22907,246.1345054,0.4208,923.6326339,male
Cat-2,149,Mitaka-16,2.37,0.809,22859,188.6796205,0.4165,512.081422,male
Cat-2,141,Mitaka-16,2.33,0.766,21919,301.2075536,0.545409,872.2610748,female
Cat-2,141,Mitaka-16,2.33,0.766,21120,182.2568936,0.2385,490.5050467,male
Cat-2,139,Mitaka-16,2.31,0.755,19432,131.7079891,0.2703,600.9033803,male
Cat-2,138,Mitaka-16,2.31,0.75,18490,207.8745261,0.4864,626.9887059,male
Cat-2,136,Mitaka-16,2.3,0.739,17668,311.3655405,0.3181,563.8659575,male
Cat-2,135,Mitaka-16,2.29,0.733,17635,232.47054,0.4234,713.9947393,male
Cat-2,132,Mitaka-16,2.28,0.717,17381,97.84023137,0.2966,297.4347494,male
Cat-2,131,Mitaka-16,2.27,0.712,16844,255.2444959,0.4345801,603.0465072,female
Cat-2,129,Mitaka-16,2.26,0.701,16836,169.8253786,0.4246,214.1082692,male
Cat-2,129,Mitaka-16,2.26,0.701,15911,298.5501391,0.3695,497.7480288,male
Cat-2,127,Mitaka-16,2.25,0.69,15184,40.62111308,0.5346309,205.6956522,female
Cat-2,126,Mitaka-16,2.24,0.684,15053,276.1435413,0.3685,662.8598063,male
Cat-2,126,Mitaka-16,2.24,0.684,15031,302.4447042,0.2529,198.4502179,male
Cat-2,125,Mitaka-16,2.24,0.679,14932,225.4046054,0.4111,471.3081553,male
Cat-2,123,Mitaka-16,2.23,0.668,14419,128.5283371,0.5533,340.6254146,male
Cat-2,122,Mitaka-16,2.22,0.663,14224,295.1228537,0.4427,891.7204401,neutral
Cat-2,121,Mitaka-16,2.22,0.657,14011,265.0208028,0.2746,147.1672059,neutral
Cat-2,118,Mitaka-16,2.2,0.641,13960,278.2850645,0.4905,743.5466667,neutral
Cat-2,117,Mitaka-16,2.19,0.636,13900,41.21446154,0.5889,278.4207921,neutral
Cat-2,117,Mitaka-16,2.19,0.636,13667,75.89255539,0.5318,740.3769802,neutral
Cat-2,117,Mitaka-16,2.19,0.636,13389,113.3726261,0.613,687.6931188,neutral
Cat-2,117,Mitaka-16,2.19,0.636,13198,226.0532215,0.2812,397.6280198,neutral
Cat-2,116,Mitaka-16,2.19,0.63,13099,252.0540264,0.4553,917.2639206,male
Cat-2,115,Mitaka-16,2.18,0.625,13093,162.8326941,0.2924,100.8013433,male
Cat-2,114,Mitaka-16,2.18,0.619,13058,290.0221485,0.5178,112.5058354,female
Cat-2,113,Mitaka-16,2.17,0.614,12840,237.0513028,0.4711,477.648,male
Cat-2,113,Mitaka-16,2.17,0.614,12519,237.2402501,0.3325,766.04355,male
Cat-2,113,Mitaka-16,2.17,0.614,12424,301.7226776,0.4813,647.7408,male
Cat-2,111,Mitaka-16,2.16,0.603,12378,165.2360011,0.3472,479.999397,male
Cat-2,110,Mitaka-16,2.16,0.598,12242,250.4166643,0.4377,312.3775315,neutral
Cat-2,109,Mitaka-16,2.15,0.592,12177,247.3032401,0.5461,536.4677273,female
Cat-2,108,Mitaka-16,2.15,0.587,12114,308.71017,0.5354,491.9987848,female
Cat-2,107,Mitaka-16,2.14,0.581,12083,127.4005497,0.3678,553.9244162,male
Cat-2,1259,Newton-16,6.66,5.422,219614,214.3417985,0.31803,46.6716947,male
Cat-2,850,Newton-16,4.9,3.66,207607,148.804412,0.35772,204.4781003,male
Cat-2,515,Newton-16,3.45,2.218,128805,199.4860713,0.28421,836.9710474,male
Cat-2,449,Newton-16,3.17,1.934,127854,62.25388678,0.10925,399.5114674,male
Cat-2,426,Newton-16,3.07,1.834,88340,321.9572029,0.3412,524.1440954,male
Cat-2,367,Newton-16,2.82,1.58,82014,139.1262386,0.3306,305.6488073,male
Cat-2,366,Newton-16,2.81,1.576,72909,33.45602311,0.5291,479.3956815,female
Cat-2,363,Newton-16,2.8,1.563,66053,172.7023135,0.249,357.8962154,male
Cat-2,321,Newton-16,2.62,1.382,58605,142.6616159,0.3251,767.6304276,male
Cat-2,287,Newton-16,2.47,1.236,54217,166.4288975,0.2625,885.6297909,male
Cat-2,268,Newton-16,2.39,1.154,53945,42.0035071,0.3997,700.5972973,male
Cat-2,250,Newton-16,2.31,1.077,53623,89.87428008,0.1351,340.7701676,male
Cat-2,240,Newton-16,2.27,1.034,53071,303.4537897,0.342,233.6744972,male
Cat-2,230,Newton-16,2.23,0.99,45471,60.012198,0.3592,406.5521083,male
Cat-2,226,Newton-16,2.21,0.973,44849,299.3296676,0.37,325.1108772,male
Cat-2,220,Newton-16,2.18,0.947,36569,137.2485821,0.296,149.5782249,male
Cat-2,219,Newton-16,2.18,0.943,33408,279.1564471,0.2515,873.7029249,male
Cat-2,213,Newton-16,2.15,0.917,31669,103.2820961,0.2321,922.92084,male
Cat-2,204,Newton-16,2.11,0.878,29569,41.41834147,0.576,212.8329532,female
Cat-2,202,Newton-16,2.11,0.87,26540,70.26602971,0.1529,813.149816,male
Cat-2,197,Newton-16,2.08,0.848,25707,202.0841369,0.5885,123.5599587,male
Cat-2,195,Newton-16,2.08,0.84,23710,253.3727354,0.2389,289.7215768,male
Cat-2,192,Newton-16,2.06,0.827,23216,113.342895,0.2603,234.5230898,male
Cat-2,182,Newton-16,2.02,0.784,22236,19.75117055,0.4697,398.173049,male
Cat-2,176,Newton-16,1.99,0.758,22180,88.8234341,0.4749,395.7667387,neutral
Cat-2,165,Newton-16,1.95,0.711,21410,106.8391964,0.1581,471.1372566,male
Cat-2,165,Newton-16,1.95,0.711,20975,190.6614818,0.4208,608.1240266,male
Cat-2,163,Newton-16,1.94,0.702,20973,48.22316945,0.4165,139.6292,male
